_id,score,user_id,anime_id
666a7cd920b09da89458e27d,1,58208,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e27e,1,98130,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e27f,1,78003,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e280,1,15877,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e281,6,82091,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e282,9,80586,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e283,1,25857,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e284,1,7,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e285,1,39379,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e286,10,94327,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e287,10,48245,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e288,10,24103,6658a7bce78a105a02fbe5a3
666a7cd920b09da89458e289,2,49536,6658a7bce78a105a02fbd961
666a7cd920b09da89458e28a,10,93768,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e28b,10,108,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e28c,10,66370,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e28d,10,72153,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e28e,6,70013,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e28f,10,40696,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e290,10,42829,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e291,10,57885,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e292,10,10304,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e293,10,31666,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e294,10,41550,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e295,10,34990,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e296,10,50807,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e297,10,3434,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e298,10,53211,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e299,10,35516,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e29a,10,43396,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e29b,10,84072,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e29c,10,41806,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e29d,9,83675,6658a7bce78a105a02fbc28d
666a7cd920b09da89458e29e,8,92173,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e29f,6,1165,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a0,6,91285,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a1,9,59244,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a2,7,85143,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a3,7,34644,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a4,6,91371,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a5,9,58102,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a6,8,79963,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a7,4,82160,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a8,10,47105,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2a9,9,71723,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2aa,10,96815,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2ab,7,26931,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2ac,9,98677,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2ad,10,45147,6658a7bce78a105a02fbcc0b
666a7cd920b09da89458e2ae,7,38117,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2af,8,41806,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b0,5,9,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b1,9,81824,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b2,10,79349,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b3,3,22786,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b4,4,18935,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b5,5,46123,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b6,9,47763,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b7,9,54403,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b8,10,27105,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2b9,10,80143,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2ba,4,1575,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2bb,6,1127,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2bc,9,94633,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2bd,5,74735,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2be,8,65436,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2bf,10,33369,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2c0,8,48503,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2c1,9,92382,6658a7bce78a105a02fbca1f
666a7cd920b09da89458e2c2,6,71186,6658a7bce78a105a02fbea1b
666a7cd920b09da89458e2c3,8,75128,6658a7bce78a105a02fbe93e
666a7cd920b09da89458e2c4,9,37452,6658a7bce78a105a02fbdbb7
666a7cd920b09da89458e2c5,6,82198,6658a7bce78a105a02fbdbb7
666a7cd920b09da89458e2c6,6,71917,6658a7bce78a105a02fbe5f9
666a7cd920b09da89458e2c7,9,50827,6658a7bce78a105a02fbd753
666a7cd920b09da89458e2c8,3,16201,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2c9,10,94660,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2ca,5,19015,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2cb,9,54229,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2cc,1,6180,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2cd,10,84251,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2ce,4,24792,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2cf,1,72248,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2d0,8,74066,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2d1,3,67550,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2d2,10,75368,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2d3,2,11348,6658a7bce78a105a02fbf080
666a7cd920b09da89458e2d4,6,56614,6658a7bce78a105a02fbe2c3
666a7cd920b09da89458e2d5,3,90248,6658a7bce78a105a02fbe2c3
666a7cd920b09da89458e2d6,4,66860,6658a7bce78a105a02fbe2da
666a7cd920b09da89458e2d7,2,24052,6658a7bce78a105a02fbe2da
666a7cd920b09da89458e2d8,6,86544,6658a7bce78a105a02fbe2da
666a7cd920b09da89458e2d9,9,33293,6658a7bce78a105a02fbe2da
666a7cd920b09da89458e2da,8,23348,6658a7bce78a105a02fbe2da
666a7cd920b09da89458e2db,5,47596,6658a7bce78a105a02fbf257
666a7cd920b09da89458e2dc,8,28771,6658a7bce78a105a02fbd022
666a7cd920b09da89458e2dd,6,57947,6658a7bce78a105a02fbe8a4
666a7cd920b09da89458e2de,10,79349,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2df,6,31628,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e0,10,24925,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e1,5,35548,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e2,5,27543,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e3,9,76675,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e4,10,64937,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e5,7,44222,6658a7bce78a105a02fbce78
666a7cd920b09da89458e2e6,3,16201,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2e7,5,22242,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2e8,8,82214,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2e9,4,28250,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2ea,6,51994,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2eb,4,36204,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2ec,5,282,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2ed,6,96129,6658a7bce78a105a02fbf06c
666a7cd920b09da89458e2ee,8,93768,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2ef,8,16201,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f0,7,9,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f1,6,67714,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f2,1,32366,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f3,7,18732,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f4,10,55426,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f5,7,29252,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f6,8,87790,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f7,8,82007,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f8,7,82854,6658a7bce78a105a02fbcbed
666a7cd920b09da89458e2f9,8,81436,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e2fa,5,97767,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e2fb,1,1162,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e2fc,5,15877,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e2fd,3,38774,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e2fe,2,69174,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e2ff,8,45233,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e300,6,31594,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e301,6,88068,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e302,7,92604,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e303,2,94763,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e304,1,64851,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e305,3,17488,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e306,6,84912,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e307,6,46120,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e308,1,62644,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e309,4,26604,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e30a,6,68829,6658a7bce78a105a02fbd8a2
666a7cd920b09da89458e30b,7,17873,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e30c,8,2547,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e30d,7,92766,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e30e,3,9826,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e30f,8,67147,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e310,10,79300,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e311,5,30291,6658a7bce78a105a02fbde0c
666a7cd920b09da89458e312,7,83484,6658a7bce78a105a02fbe06a
666a7cd920b09da89458e313,9,34186,6658a7bce78a105a02fbe06a
666a7cd920b09da89458e314,7,86566,6658a7bce78a105a02fbd335
666a7cd920b09da89458e315,10,54927,6658a7bce78a105a02fbd335
666a7cd920b09da89458e316,7,61733,6658a7bce78a105a02fbd335
666a7cd920b09da89458e317,2,51314,6658a7bce78a105a02fbd335
666a7cd920b09da89458e318,6,33123,6658a7bce78a105a02fbd335
666a7cd920b09da89458e319,3,61670,6658a7bce78a105a02fbd335
666a7cd920b09da89458e31a,2,83469,6658a7bce78a105a02fbd335
666a7cd920b09da89458e31b,7,76745,6658a7bce78a105a02fbd335
666a7cd920b09da89458e31c,5,71802,6658a7bce78a105a02fbd335
666a7cd920b09da89458e31d,8,4909,6658a7bce78a105a02fbd622
666a7cd920b09da89458e31e,7,10529,6658a7bce78a105a02fbd622
666a7cd920b09da89458e31f,9,85315,6658a7bce78a105a02fbd622
666a7cd920b09da89458e320,8,6394,6658a7bce78a105a02fbe00b
666a7cd920b09da89458e321,7,64449,6658a7bce78a105a02fbe00b
666a7cd920b09da89458e322,3,21664,6658a7bce78a105a02fbe00b
666a7cd920b09da89458e323,6,77586,6658a7bce78a105a02fbe00b
666a7cd920b09da89458e324,5,3746,6658a7bce78a105a02fbe00b
666a7cd920b09da89458e325,7,31775,6658a7bce78a105a02fbe00b
666a7cd920b09da89458e326,7,61670,6658a7bce78a105a02fbeafc
666a7cd920b09da89458e327,5,87733,6658a7bce78a105a02fbd5d4
666a7cd920b09da89458e328,10,10624,6658a7bce78a105a02fbd5d4
666a7cd920b09da89458e329,6,98163,6658a7bce78a105a02fbd5d4
666a7cd920b09da89458e32a,6,71735,6658a7bce78a105a02fbd5d4
666a7cd920b09da89458e32b,10,71367,6658a7bce78a105a02fbd5d4
666a7cd920b09da89458e32c,4,47596,6658a7bce78a105a02fbeed3
666a7cd920b09da89458e32d,8,19556,6658a7bce78a105a02fbd828
666a7cd920b09da89458e32e,8,56349,6658a7bce78a105a02fbd828
666a7cd920b09da89458e32f,8,90645,6658a7bce78a105a02fbd828
666a7cd920b09da89458e330,6,6532,6658a7bce78a105a02fbd828
666a7cd920b09da89458e331,6,83256,6658a7bce78a105a02fbe994
666a7cd920b09da89458e332,8,8141,6658a7bce78a105a02fbe994
666a7cd920b09da89458e333,10,93234,6658a7bce78a105a02fbe994
666a7cd920b09da89458e334,6,25447,6658a7bce78a105a02fbe994
666a7cd920b09da89458e335,6,12663,6658a7bce78a105a02fbe994
666a7cd920b09da89458e336,6,82211,6658a7bce78a105a02fbe994
666a7cd920b09da89458e337,4,26651,6658a7bce78a105a02fbc623
666a7cd920b09da89458e338,7,40696,6658a7bce78a105a02fbc623
666a7cd920b09da89458e339,9,73656,6658a7bce78a105a02fbc623
666a7cd920b09da89458e33a,3,12709,6658a7bce78a105a02fbc623
666a7cd920b09da89458e33b,6,47105,6658a7bce78a105a02fbc623
666a7cd920b09da89458e33c,4,42034,6658a7bce78a105a02fbc623
666a7cd920b09da89458e33d,1,42203,6658a7bce78a105a02fbc623
666a7cd920b09da89458e33e,4,38412,6658a7bce78a105a02fbc623
666a7cd920b09da89458e33f,8,65345,6658a7bce78a105a02fbc623
666a7cd920b09da89458e340,9,13211,6658a7bce78a105a02fbc623
666a7cd920b09da89458e341,10,21464,6658a7bce78a105a02fbc623
666a7cd920b09da89458e342,2,74374,6658a7bce78a105a02fbc623
666a7cd920b09da89458e343,8,90798,6658a7bce78a105a02fbc623
666a7cd920b09da89458e344,3,21406,6658a7bce78a105a02fbc623
666a7cd920b09da89458e345,5,35340,6658a7bce78a105a02fbc623
666a7cd920b09da89458e346,5,83256,6658a7bce78a105a02fbc623
666a7cd920b09da89458e347,8,66368,6658a7bce78a105a02fbc623
666a7cd920b09da89458e348,9,86110,6658a7bce78a105a02fbc623
666a7cd920b09da89458e349,9,90946,6658a7bce78a105a02fbc623
666a7cd920b09da89458e34a,10,78647,6658a7bce78a105a02fbc623
666a7cd920b09da89458e34b,9,21232,6658a7bce78a105a02fbd9a6
666a7cd920b09da89458e34c,6,15172,6658a7bce78a105a02fbd278
666a7cd920b09da89458e34d,8,9651,6658a7bce78a105a02fbd278
666a7cd920b09da89458e34e,7,98237,6658a7bce78a105a02fbd278
666a7cd920b09da89458e34f,9,94395,6658a7bce78a105a02fbd278
666a7cd920b09da89458e350,9,36213,6658a7bce78a105a02fbd278
666a7cd920b09da89458e351,7,55024,6658a7bce78a105a02fbd278
666a7cd920b09da89458e352,8,21832,6658a7bce78a105a02fbc897
666a7cd920b09da89458e353,8,15877,6658a7bce78a105a02fbc897
666a7cd920b09da89458e354,6,31108,6658a7bce78a105a02fbc897
666a7cd920b09da89458e355,2,39367,6658a7bce78a105a02fbc897
666a7cd920b09da89458e356,10,98759,6658a7bce78a105a02fbcd68
666a7cd920b09da89458e357,8,78809,6658a7bce78a105a02fbdde2
666a7cd920b09da89458e358,10,20452,6658a7bce78a105a02fbdde2
666a7cd920b09da89458e359,9,93607,6658a7bce78a105a02fbdde2
666a7cd920b09da89458e35a,9,38117,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e35b,9,97453,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e35c,6,4681,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e35d,9,9,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e35e,5,30920,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e35f,3,18732,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e360,7,79799,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e361,7,24255,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e362,4,83675,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e363,9,42069,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e364,7,83683,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e365,6,90869,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e366,10,85237,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e367,1,53067,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e368,9,70665,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e369,8,88322,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e36a,8,39582,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e36b,10,1878,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e36c,9,55309,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e36d,9,38874,6658a7bce78a105a02fbc6e2
666a7cd920b09da89458e36e,8,38117,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e36f,9,44316,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e370,6,85143,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e371,5,20730,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e372,6,35548,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e373,5,86219,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e374,4,8347,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e375,5,76913,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e376,6,36140,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e377,7,37860,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e378,3,34457,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e379,5,44784,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e37a,3,54342,6658a7bce78a105a02fbcd0d
666a7cd920b09da89458e37b,6,72654,6658a7bce78a105a02fbec64
666a7cd920b09da89458e37c,9,23662,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e37d,9,62748,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e37e,7,3402,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e37f,8,64687,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e380,10,68064,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e381,8,63070,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e382,7,97767,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e383,8,64784,6658a7bce78a105a02fbcf8b
666a7cd920b09da89458e384,5,21464,6658a7bce78a105a02fbd238
666a7cd920b09da89458e385,7,67507,6658a7bce78a105a02fbd238
666a7cd920b09da89458e386,9,70042,6658a7bce78a105a02fbd238
666a7cd920b09da89458e387,4,8027,6658a7bce78a105a02fbd238
666a7cd920b09da89458e388,4,33883,6658a7bce78a105a02fbd238
666a7cd920b09da89458e389,10,44351,6658a7bce78a105a02fbd238
666a7cd920b09da89458e38a,10,14763,6658a7bce78a105a02fbd238
666a7cd920b09da89458e38b,10,16093,6658a7bce78a105a02fbd238
666a7cd920b09da89458e38c,10,41506,6658a7bce78a105a02fbd238
666a7cd920b09da89458e38d,5,99746,6658a7bce78a105a02fbd238
666a7cd920b09da89458e38e,7,432,6658a7bce78a105a02fbd238
666a7cd920b09da89458e38f,6,49544,6658a7bce78a105a02fbd238
666a7cd920b09da89458e390,3,87745,6658a7bce78a105a02fbd238
666a7cd920b09da89458e391,6,70491,6658a7bce78a105a02fbd238
666a7cd920b09da89458e392,6,1398,6658a7bce78a105a02fbd238
666a7cd920b09da89458e393,7,26166,6658a7bce78a105a02fbd238
666a7cd920b09da89458e394,2,49976,6658a7bce78a105a02fbd238
666a7cd920b09da89458e395,6,9084,6658a7bce78a105a02fbde62
666a7cd920b09da89458e396,9,88060,6658a7bce78a105a02fbcd84
666a7cd920b09da89458e397,9,5038,6658a7bce78a105a02fbcd84
666a7cd920b09da89458e398,7,53358,6658a7bce78a105a02fbcd84
666a7cd920b09da89458e399,9,39565,6658a7bce78a105a02fbcd84
666a7cd920b09da89458e39a,6,45665,6658a7bce78a105a02fbcd84
666a7cd920b09da89458e39b,9,23374,6658a7bce78a105a02fbea9e
666a7cd920b09da89458e39c,9,51203,6658a7bce78a105a02fbc707
666a7cd920b09da89458e39d,8,51393,6658a7bce78a105a02fbc707
666a7cd920b09da89458e39e,8,67994,6658a7bce78a105a02fbc707
666a7cd920b09da89458e39f,8,78296,6658a7bce78a105a02fbc707
666a7cd920b09da89458e3a0,6,55181,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a1,3,52320,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a2,9,46020,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a3,7,21736,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a4,4,98658,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a5,9,82500,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a6,7,35018,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a7,8,69569,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a8,8,70054,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3a9,7,66904,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3aa,1,25101,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3ab,3,74880,6658a7bce78a105a02fbd0be
666a7cd920b09da89458e3ac,6,90299,6658a7bce78a105a02fbed04
666a7cd920b09da89458e3ad,6,54810,6658a7bce78a105a02fbf107
666a7cd920b09da89458e3ae,7,21832,6658a7bce78a105a02fbdfbb
666a7cd920b09da89458e3af,6,47596,6658a7bce78a105a02fbeab7
666a7cd920b09da89458e3b0,6,74551,6658a7bce78a105a02fbeab7
666a7cd920b09da89458e3b1,6,24052,6658a7bce78a105a02fbf2dc
666a7cd920b09da89458e3b2,10,17404,6658a7bce78a105a02fbf177
666a7cd920b09da89458e3b3,10,53258,6658a7bce78a105a02fbe4f4
666a7cd920b09da89458e3b4,10,6874,6658a7bce78a105a02fbe4f4
666a7cd920b09da89458e3b5,9,84030,6658a7bce78a105a02fbe4f4
666a7cd920b09da89458e3b6,3,56349,6658a7bce78a105a02fbddc3
666a7cd920b09da89458e3b7,4,4681,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3b8,6,78707,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3b9,8,71435,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3ba,6,66561,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3bb,4,42657,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3bc,5,63262,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3bd,7,11599,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3be,5,99781,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3bf,4,8172,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c0,4,36304,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c1,8,9617,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c2,9,98615,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c3,7,70922,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c4,7,65957,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c5,5,23492,6658a7bce78a105a02fbd474
666a7cd920b09da89458e3c6,10,81191,6658a7bce78a105a02fbebe6
666a7cd920b09da89458e3c7,4,72171,6658a7bce78a105a02fbebe6
666a7cd920b09da89458e3c8,9,48122,6658a7bce78a105a02fbebe6
666a7cd920b09da89458e3c9,5,42203,6658a7bce78a105a02fbebe6
666a7cd920b09da89458e3ca,6,41433,6658a7bce78a105a02fbe79b
666a7cd920b09da89458e3cb,9,74565,6658a7bce78a105a02fbc937
666a7cd920b09da89458e3cc,9,66074,6658a7bce78a105a02fbc937
666a7cd920b09da89458e3cd,10,41523,6658a7bce78a105a02fbc937
666a7cd920b09da89458e3ce,10,86938,6658a7bce78a105a02fbc937
666a7cd920b09da89458e3cf,6,51994,6658a7bce78a105a02fbdd8a
666a7cd920b09da89458e3d0,5,44234,6658a7bce78a105a02fbdd8a
666a7cd920b09da89458e3d1,7,52161,6658a7bce78a105a02fbe9f0
666a7cd920b09da89458e3d2,8,23492,6658a7bce78a105a02fbe9f0
666a7cd920b09da89458e3d3,7,90585,6658a7bce78a105a02fbe36e
666a7cd920b09da89458e3d4,10,64910,6658a7bce78a105a02fbeee7
666a7cd920b09da89458e3d5,4,61670,6658a7bce78a105a02fbeee7
666a7cd920b09da89458e3d6,4,24052,6658a7bce78a105a02fbeee7
666a7cd920b09da89458e3d7,5,97743,6658a7bce78a105a02fbdc14
666a7cd920b09da89458e3d8,7,2547,6658a7bce78a105a02fbdc14
666a7cd920b09da89458e3d9,8,22865,6658a7bce78a105a02fbdc14
666a7cd920b09da89458e3da,9,14647,6658a7bce78a105a02fbdc14
666a7cd920b09da89458e3db,8,92766,6658a7bce78a105a02fbdc14
666a7cd920b09da89458e3dc,8,78463,6658a7bce78a105a02fbdc14
666a7cd920b09da89458e3dd,7,81764,6658a7bce78a105a02fbeaf0
666a7cd920b09da89458e3de,8,95604,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3df,9,85484,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e0,5,52026,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e1,9,43665,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e2,1,99328,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e3,7,35511,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e4,9,38143,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e5,9,56986,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e6,7,97767,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e7,9,6740,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e8,7,85846,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3e9,6,72919,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3ea,4,45725,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3eb,6,90798,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3ec,3,42606,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3ed,7,74263,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3ee,7,81912,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3ef,8,97092,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3f0,7,62632,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3f1,7,4407,6658a7bce78a105a02fbcc80
666a7cd920b09da89458e3f2,9,33477,6658a7bce78a105a02fbddd3
666a7cd920b09da89458e3f3,10,1365,6658a7bce78a105a02fbddd3
666a7cd920b09da89458e3f4,6,55181,6658a7bce78a105a02fbeb0b
666a7cd920b09da89458e3f5,3,67263,6658a7bce78a105a02fbeb0b
